;id;view;meanb;Ant;Post
6;AC0038;D;0.090680009;0.074570807;0.12707768310359482
7;AC0038;V;0.14370360152345707;0.1303723119481212;0.15758390681103174
8;AC0087;D;0.153712182;0.14692975070935568;0.1816275184645265
9;AC0087;V;0.2646438055551953;0.29742850724747416;0.2138245906621208
10;AC0402;D;0.27189847133993433;0.2884666584796758;0.2440288209679152
11;ACC0002;D;0.15893006510874513;0.17275899316820276;0.1361953478606639
12;ACC0002;V;0.24849414493088126;0.3150681995263688;0.19075741417100053
13;ACC0005;D;0.13428583489622498;0.13137871779077454;0.13946253421877958
14;ACC0005;V;0.1716291827358182;0.19217336185472406;0.15277707728910728
15;ACC0006;D;0.12789804632477136;0.12038960922814167;0.14171012441621883
16;ACC0006;V;0.1644419073661562;0.17539375847662667;0.15296248054336495
17;ACC0017;D;0.14052057226055134;0.11111786273718958;0.21445161150820516
18;ACC0017;V;0.20963737838798951;0.1931298500087864;0.23212339911861435
19;ACC0019;D;0.10492928018687711;0.10185964474333654;0.11441273165106598
20;ACC0019;V;0.12501774878513322;0.11266341944907038;0.14070934339662228
21;ACC0024;D;0.10778669314287839;0.099318756;0.12864240944518732
22;ACC0024;V;0.1593721368265037;0.14869065340710666;0.17088121504905493
23;ACC00267;D;0.15758419434964333;0.1546323151486004;0.16284386180089142
24;ACC0026;D;0.1126478659206651;0.12014648713832041;0.097825423
25;ACC0026;V;0.14835079901715928;0.16360822637289452;0.13385684675038823
26;ACC0035;D;0.15107133055538718;0.13212777203603582;0.19768748028126337
27;ACC0035;V;0.17427502429730599;0.14707295966712167;0.20245144331598378
28;ACC0038;D;0.090719734;0.07461727;0.12709836568964197
29;ACC0038;V;0.14366115218530143;0.13032822605938002;0.15754476844374202
30;ACC0048;D;0.094630058;0.071303867;0.15567085515004986
31;ACC0048;V;0.13852259343939397;0.09721573;0.18627989620590957
32;ACC0050;D;0.07441451;0.057375303;0.11336372992232784
33;ACC0050;V;0.099907328;0.073098045;0.1277896903776896
34;ACC0060;D;0.090723216;0.082566629;0.11573368976525358
35;ACC0060;V;0.14396157054990938;0.13229610691704563;0.15922042017442717
36;ACC0062;D;0.15123154182292936;0.14985055563600175;0.15510098619911394
37;ACC0062;V;0.18164998125614565;0.19509866986171417;0.1628529301731916
38;ACC0063;D;0.13922546976047928;0.1297166589541432;0.16248728709878632
39;ACC0063;V;0.1480395335997448;0.12110140890527957;0.17571357317054395
40;ACC0066;D;0.099240643;0.10649601664074128;0.082735125
41;ACC0066;V;0.10614116790634749;0.12236918114481181;0.088752005
42;ACC0071;D;0.10691908665225702;0.084238981;0.16701189942165612
43;ACC0071;V;0.19379739084877576;0.19192037267858428;0.19658261683103795
44;ACC0074;D;0.10328705219714748;0.092265767;0.1375514027182601
45;ACC0074;V;0.146739709;0.16386301532229708;0.12434310091343029
46;ACC0077;D;0.085949223;0.068526184;0.13102425099421178
47;ACC0077;V;0.12248388862199878;0.09917849;0.15033050249131433
48;ACC0079;D;0.12360616355644802;0.11472651496621387;0.14436219509027282
49;ACC0079;V;0.16621849830517563;0.183130071;0.14571284475802282
50;ACC0087;D;0.15366143740947577;0.14688756023360644;0.18154313249443288
51;ACC0087;V;0.26458259163945713;0.29732885419431876;0.21383212022359988
52;ACC0088;D;0.19856442385833276;0.21641688771981743;0.1678719174066419
53;ACC0088;V;0.24193371872973496;0.30352555248510266;0.1973963169561188
54;ACC0091;D;0.24444048943961902;0.25633596869334974;0.22162520925250417
55;ACC0091;V;0.22475732153949646;0.2640782201414613;0.19336555846137682
56;ACC0092;D;0.12150513129785985;0.11238849085403751;0.13901498910250962
57;ACC0092;V;0.16912645552417074;0.17814087342724547;0.16278334184826967
58;ACC0095;D;0.1728230006697961;0.16425007845461834;0.18598574347099225
